Recipe ID;Recipe Name;Recipe Photo;Total Reviews;Author;Prep Time;Cook Time;Total Time;Ingredients;Total Ingredients;Description
16424;Crab Salad Recipe ;https://images.media-allrecipes.com/userphotos/250x250/920731.jpg;110;Christine;15 m;X;15 m;crab,celery,mayonnaise,celery,paprika,white sugar,black pepper,tea,parsley;9;In a large bowl, combine the crabmeat, celery, mayonnaise, celery seed, paprika, sugar, pepper, seafood seasoning and parsley. Mix well and refrigerate until chilled.**
16430;Corn Salad II Recipe ;https://images.media-allrecipes.com/userphotos/250x250/84490.jpg;29;GINGER P;15 m;X;15 m;corn,cucumber,onion,tomato,sour cream,mayonnaise,vinegar,salt,mustard,celery;10;In a large mixing bowl, combine the corn, cucumbers, onions and tomatoes.**Prepare the dressing by whisking together the sour cream, mayonnaise, vinegar, salt, mustard and celery seeds. Add to corn mixture and toss until all ingredients are evenly coated.**
16431;Red Enchilada Sauce Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4536555.jpg;687;sal;5 m;15 m;20 m;olive,garlic,onion,oregano,chili,basil,black pepper,salt,cumin,parsley,salsa,tomato sauce,water;13;Heat the oil in a large saucepan over medium heat. Add the garlic and saute for 1 to 2 minutes. Add the onion, oregano, chili powder, basil, ground black pepper, salt, cumin, parsley, salsa and tomato sauce.**Mix together and then stir in the water. Bring to a boil, reduce heat to low and simmer for 15 to 20 minutes.**
16432;Pizza Salad I Recipe ;https://images.media-allrecipes.com/userphotos/250x250/694594.jpg;31;Patrick;15 m;X;15 m;lettuce,salami,mozzarella,cheddar,tomato,olive,chive,tomato sauce,vegetable oil,white wine,white sugar,salt,garlic,oregano,black pepper;15;In a large bowl, combine the lettuce, salami, mozzarella cheese, Cheddar cheese, tomato, olives and chives. Mix well to combine.**Prepare the dressing by whisking together the tomato sauce, oil, vinegar, sugar, salt, garlic powder, oregano and pepper. Pour enough dressing over salad to coat, toss and serve.**
16433;Stroganoff Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1121493.jpg;152;sal;10 m;30 m;40 m;ground beef,onion,flour,salt,paprika,mushroom,sour cream,macaroni;8;In a large skillet over medium heat, saute the meat and onions for 10 minutes, or until the meat is browned and the onion is tender. Stir in the flour, salt and paprika. Then add the mushroom soup, mix well and cook, uncovered, for 20 minutes.**Reduce heat to low and add the sour cream, stirring well and allowing to heat through. Cover and set this mixture aside.**Cook the egg noodles according to package directions. Drain the water from the noodles and pour the meat mixture over the noodles.**
16434;Calamari Salad Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1079321.jpg;10;Pancho;15 m;10 m;25 m;olive,red wine,garlic,white wine,water,squid,celery,cilantro,bell pepper,bell pepper,bell pepper,cucumber,green onion,parsley,1 cup jicama, peeled and shredded,pepper;17;In a small bowl, mix the olive oil, red wine vinegar, and garlic.**In a medium saucepan, bring the wine and water to a low boil. Stir in the squid and cook until opaque, about 2 minutes. Drain and cool.**In a large bowl, mix the celery, cilantro, green bell pepper, red bell pepper, yellow bell pepper, cucumber, green onions, parsley, jicama, and jalapeno. Toss gently with the squid and the olive oil dressing mixture. Chill until serving.**
16437;Dill and Shrimp Salad Recipe ;https://images.media-allrecipes.com/userphotos/560x315/5612478.jpg;58;Joey;15 m;X;15 m;shrimp,lemon juice,lime juice,celery,green onion,dill,mayonnaise,black pepper;8;In a large bowl, combine the shrimp, lemon juice, lime juice, celery, onion, dill, mayonnaise, and pepper. Mix well and refrigerate until chilled.**
16444;Quick n Easy Potta Beans Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4915.jpg;10;Tammie Givens;10 m;20 m;30 m;ground beef,2 (10.75 ounce) cans condensed minestrone soup,bean,chile pepper;4;Brown the ground beef in a large skillet over medium heat. Drain any excess fat and add the soup, beans and tomatoes and green chilies. Reduce heat to low, cover and simmer for 15 to 20 minutes.**
16447;Imitation Crab Salad Recipe ;https://images.media-allrecipes.com/userphotos/250x250/66296.jpg;60;Audrie;10 m;15 m;25 m;egg,sourdough,crab,celery,onion,mayonnaise,sour cream,pepper;8;Place eggs in a saucepan and cover with cold water. Bring water to a boil. Cover, remove from heat, and let eggs stand in hot water for 10 to 12 minutes. Remove from hot water, cool, peel and chop.**Trim crust from bread and dice into cubes.**In a large bowl, combine the bread cubes, eggs, crab, celery, onion, mayonnaise, sour cream and salt and pepper. Mix together well and refrigerate until ready to serve.**
16450;Fruit Hash Recipe ;https://images.media-allrecipes.com/userphotos/250x250/214669.jpg;5;sal;15 m;X;15 m;topping thawed,marshmallow,coconut,pineapple,cherry,milk;6;In a large bowl, combine the whipped topping, marshmallows, coconut, pineapple, cherries and milk. Mix together well and refrigerate until chilled.**
16451;Fruit Salad Recipe ;https://images.media-allrecipes.com/userphotos/250x250/619876.jpg;60;Rinnie;15 m;X;15 m;milk,topping thawed,cherry,pineapple,marshmallow,pecan;6;In a large bowl, fold together the condensed milk and whipped topping.**Add the pie filling, pineapple, marshmallows and pecans (if desired). Mix well and refrigerate until chilled.**
16459;'Bill''s Blue Cheese Dressing Recipe ';https://images.media-allrecipes.com/userphotos/560x315/881723.jpg;644;William;15 m;X;15 m;sour cream,mayonnaise,worcestershire sauce,mustard,garlic,salt,black pepper,blue cheese;8;In a large bowl, whisk together the sour cream, mayonnaise and Worcestershire sauce. Season with mustard, garlic powder, salt and pepper. Stir in blue cheese. Cover, and refrigerate for 24 hours before serving.**
16468;Tuna Fish Salad  Recipe ;https://images.media-allrecipes.com/userphotos/560x315/236438.jpg;242;Emily;15 m;X;15 m;tuna,parsley,celery,mayonnaise,lemon juice,onion,garlic,salt,black pepper,paprika;10;In a large bowl, combine the tuna, celery, onion, mayonnaise, lemon juice, parsley, garlic powder, salt and pepper. Mix well and refrigerate until chilled. Sprinkle with paprika if desired.**
16469;Blonde Brownies IV Recipe ;https://images.media-allrecipes.com/userphotos/250x250/139370.jpg;26;LIZBETH;10 m;15 m;25 m;margarine,brown sugar,white sugar,egg,vanilla,flour,baking powder,baking soda,chocolate,pecan;10;Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x13 inch pan or two 8x8 inch pans.**In a medium bowl, mix together the melted margarine, brown sugar and white sugar until smooth. Beat in the eggs one at a time, then stir in the vanilla. Combine the flour, baking powder, and baking soda , gradually stir into the creamed mixture. Spread evenly into the prepared pan, and sprinkle the chocolate chips and pecans over the  top.**Bake for 12 to 15 minutes in the preheated oven until surface of cookies appears dry. Cool, and cut into squares.**
16471;Hamburger Tomato Mix Recipe ;https://images.media-allrecipes.com/userphotos/560x315/47455.jpg;11;Jenni Kilborn;10 m;10 m;20 m;ground beef,tomato,corn;3;In a large skillet over medium high heat, saute the ground beef for 10 minutes, or until well browned. Drain excess fat. Add the tomatoes and the corn and mix well. Reduce heat to medium low and allow to simmer, uncovered, for 10 minutes, or until all vegetables are heated through. Season to taste.**
16474;'Owen''s Veggie Stir';https://images.media-allrecipes.com/userphotos/560x315/5588541.jpg;50;Dell;20 m;15 m;35 m;cornstarch,water,soy sauce,olive,vegetable oil,carrot,bell pepper,zucchini,corn,garlic,green onion,bean;12;Whisk together the cornstarch and water in a small bowl. Mix in the soy sauce and olive oil, and set aside.**Heat the vegetable oil in a skillet or wok over medium-high heat. Saute the carrot, pepper, and zucchini in oil for about 5 minutes. Stir in the corn, garlic, green onions, and bean sprouts. Pour in the soy sauce mixture. Cook and stir for about 5 minutes, or until vegetables are tender but crisp. Serve immediately.**
16477;Easy and Good Honey Mustard Salad Dressing Recipe ;https://images.media-allrecipes.com/userphotos/250x250/150573.jpg;37;David R. Turner;10 m;X;10 m;vegetable oil,honey,lemon juice,mustard;4;In a large jar with a tight fitting lid, combine the vegetable oil, honey, lemon juice and mustard. Cover and shake until thoroughly combined. Refrigerate until chilled and shake before serving.**
16482;Coleslaw Recipe ;https://images.media-allrecipes.com/userphotos/560x315/2495477.jpg;107;TYRANGO;15 m;X;15 m;cabbage,carrot,onion,vegetable oil,vinegar,white sugar;6;In a large bowl, combine cabbage, carrot, onion, vegetable oil, vinegar and sugar. Stir until the ingredients are well mixed. Chill in the refrigerator until serving.**
16484;Restaurant;https://images.media-allrecipes.com/userphotos/560x315/4468954.jpg;3;Ilene;5 m;35 m;40 m;egg,milk,flour,salad dressing,tomato,chicken,vegetable oil;7;In a small bowl, mix egg beat and milk together. Set aside. In a shallow dish or bowl, mix together the flour, salad dressing mix and soup mix. Dip chicken pieces in egg/milk mixture, then in flour mixture and roll until well-coated.**Heat oil in a large skillet over medium high heat and fry chicken in skillet, turning often, for 25 to 35 minutes or until juices run clear.**
16485;'Barb''s Broccoli';https://images.media-allrecipes.com/userphotos/250x250/402749.jpg;151;Tom;10 m;15 m;25 m;bacon,broccoli,cauliflower,onion,seed,salad dressing,white wine,white sugar;8;Place bacon in a large, deep skillet. Cook over medium high heat until evenly brown. Drain, crumble and set aside.**Combine the bacon, cauliflower, broccoli, onion and sunflower seeds or pecans.**Whisk together the salad dressing, vinegar and sugar. Pour over salad and toss to coat. Refrigerate and allow to chill before serving.**
16486;Apple, Avocado and Hearts of Palm Salad Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3204280.jpg;8;Serg;20 m;X;20 m;mayonnaise,ketchup,white sugar,lemon juice,paprika,black pepper,chive,salad,avocado,apple,walnut,ice;12;In a small bowl, whisk the mayonnaise, ketchup, sugar, lemon juice, paprika, and pepper together. Stir in the chives and set aside.**Arrange the watercress on individual serving plates. Place apple, avocado, hearts of palm on top. Sprinkle with walnuts and drizzle with dressing.**Evenly sprinkle dressing over salad and serve.**
16487;Curried Chicken and Rice Salad Recipe ;https://images.media-allrecipes.com/userphotos/250x250/64540.jpg;46;Sheryl;15 m;X;15 m;rice,chicken,celery,green onion,bell pepper,sour cream,mayonnaise,mango,curry,salt,pine nut;11;In a large bowl, combine the rice, chicken, celery, green onions, bell peppers, sour cream, mayonnaise, chutney, curry and salt. Mix well, cover and refrigerate until chilled. Sprinkle with pine nuts before serving.**
16490;Purple Monstrosity Fruit Smoothie Recipe ;https://images.media-allrecipes.com/userphotos/250x250/696215.jpg;167;Michelle;5 m;X;5 m;banana,blueberry,orange juice,honey,vanilla;5;Place bananas, blueberries and  juice in a blender, puree.  Use honey and/or vanilla to taste. Use more or less liquid depending on the thickness you want for your smoothie.**
16494;Red Bean Salad with Feta and Peppers Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1143527.jpg;162;Daylene;20 m;X;20 m;bean,bell pepper,cabbage,green onion,cheese,parsley,garlic,lemon juice,olive;9;Rinse kidney beans under cold water. Drain well.**In a large salad bowl, combine beans, red pepper, cabbage, onions, feta, parsley, garlic, lemon juice, and olive oil. Cover and refrigerate for up to 3 days.**
16503;Zucchini Delight Recipe ;https://images.media-allrecipes.com/userphotos/250x250/573185.jpg;26;SLEMCKE;10 m;20 m;30 m;zucchini,onion,tomato,cheddar,pepper;5;Preheat oven to 350 degrees F (175 degrees C).**Slice zucchini and onion and place in a glass dish baking dish.  Add can of tomatoes, salt and pepper.  Sprinkle cheese over top.  Place lid on dish.**Bake in the preheated 350 degrees F (175 degrees C) until zucchini becomes tender, 20 minutes.**
16504;Bacon Cheese Puffs Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1097241.jpg;117;MIKEC5426;25 m;5 m;30 m;bacon,cheddar,mustard,mayonnaise,bread;5;Place bacon in a large, deep skillet. Cook over medium-high heat until evenly brown. Drain, crumble and set aside.**Preheat oven to broil.**In a medium bowl combine the bacon, cheese, mustard and mayonnaise. Stir well. Arrange party bread on a cookie sheet. Spoon mixture onto each slice of bread.**Broil for 5 minutes, or until bubbly.**
16512;Fried Green Tomatoes III Recipe ;https://images.media-allrecipes.com/userphotos/250x250/581260.jpg;27;Robin;15 m;5 m;20 m;vegetable oil,tomato,flour,egg,pepper;5;Heat vegetable oil in a large frying pan over a medium-high heat. Slice tomatoes 1/4 inch thick.**Place flour in a small bowl. Dip tomatoes into the beaten egg, then dredge the tomatoes in the flour. Fry the tomatoes in the oil. Fry for approximately 2 minutes, flip the tomato and fry on the other side another 2 minutes. Sprinkle with salt and pepper to taste.**
16517;Potato and Vegetable Frittata Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3581124.jpg;46;PSPINRAD;20 m;5 m;25 m;olive,onion,garlic,bell pepper,zucchini,potato,tomato,olive,egg,pepper,oregano,pepper,tomato,mozzarella,parmesan;15;'Preheat the broiler on your oven.**In a frying pan with an ovenproof handle heat the oil and saute onion, garlic and green bell pepper over a low heat. Saute until vegetables are just tender but not browned. Add the zucchini and continue cooking, stirring occasionally, until crisp-tender. Add the potatoes, stir well to combine, and continue cooking, stirring frequently, until the potatoes are heated through and starting to stick to the pan.**Then add the tomatoes and black olives, stirring well to combine with the other ingredients, and cook just until the tomatoes have begun giving up their juice.**Beat the eggs with the salt, pepper, oregano, and cayenne. When all the vegetables are cooked, pour the eggs over them**Arrange the tomato slices over the top of the eggs, and sprinkle the mozzarella and Parmesan cheeses over the tomato slices. Cook gently over low heat until the eggs are almost set (they''ll be firm around the edges and a bit runny in the middle).**Slip the pan under the broiler for a minute or two, until the eggs are fully set and the cheese has melted and begun to brown. Cut into wedges and serve.**'
